id,symbol,price,qty,status,lastUpdate
11262,XLI,1641.50156,8261,CLOSED,2024-12-28T13:37:41
11263,UAL,394.44100,8124,CLOSED,2024-12-28T13:37:42
11264,QQQ,2450.45298,9042,CLOSED,2024-12-28T13:37:43
11265,HMC,2128.17787,7991,CLOSED,2024-12-28T13:37:44
11266,CVS,2332.30989,4982,NORMAL,2024-12-28T13:37:45
11267,BIIB,1871.60044,7150,PENDING,2024-12-28T13:37:46
11268,RTX,548.23975,9747,CLOSED,2024-12-28T13:37:47
11269,MRVL,100.37986,4765,ACTIVE,2024-12-28T13:37:48
11270,XLE,1321.85228,9075,ACTIVE,2024-12-28T13:37:49
11271,XOM,887.88148,2394,ALERT,2024-12-28T13:37:50
11272,ARKQ,31.24084,9322,PENDING,2024-12-28T13:37:51
11273,UBER,187.18107,6020,PENDING,2024-12-28T13:37:52
11274,DOCU,1597.80442,8144,ALERT,2024-12-28T13:37:53
11275,SO,1588.24159,2496,PENDING,2024-12-28T13:37:54
11276,WDAY,1400.20601,8559,ALERT,2024-12-28T13:37:55
11277,AMAT,445.56779,3964,NORMAL,2024-12-28T13:37:56
11278,GM,1642.03032,5001,NORMAL,2024-12-28T13:37:57
11279,EOG,1755.41586,2980,PENDING,2024-12-28T13:37:58
11280,RTX,500.40019,8625,ACTIVE,2024-12-28T13:37:59
11281,IWM,1951.81107,5352,NORMAL,2024-12-28T13:38:00
11282,F,1489.73265,5346,ALERT,2024-12-28T13:38:01
11283,KLAC,1206.33032,7426,ACTIVE,2024-12-28T13:38:02
11284,DASH,1592.21575,1342,NORMAL,2024-12-28T13:38:03
11285,COP,266.24069,9929,ALERT,2024-12-28T13:38:04
11286,WEC,1262.34938,170,PENDING,2024-12-28T13:38:05
11287,HMC,1644.16789,4463,CLOSED,2024-12-28T13:38:06
11288,FTNT,388.42892,9133,PENDING,2024-12-28T13:38:07
11289,COST,2204.29942,5996,ACTIVE,2024-12-28T13:38:08
11290,ABBV,1721.19860,5374,ACTIVE,2024-12-28T13:38:09
11291,CNI,786.08026,9572,ACTIVE,2024-12-28T13:38:10
11292,PFE,1773.86074,3860,PENDING,2024-12-28T13:38:11
11293,OXY,473.67394,5551,ALERT,2024-12-28T13:38:12
11294,SNOW,36.40908,1498,CLOSED,2024-12-28T13:38:13
11295,PSX,1577.33474,477,PENDING,2024-12-28T13:38:14
11296,VLO,1151.73486,6628,PENDING,2024-12-28T13:38:15
11297,AMT,813.72147,1497,CLOSED,2024-12-28T13:38:16
11298,IBM,863.24632,5497,CLOSED,2024-12-28T13:38:17
11299,CSCO,517.18256,3914,ACTIVE,2024-12-28T13:38:18
11300,ADI,2179.89212,1277,PENDING,2024-12-28T13:38:19
11301,SO,2313.07074,1221,CLOSED,2024-12-28T13:38:20
11302,AMD,1107.84412,8954,ACTIVE,2024-12-28T13:38:21
11303,CAT,657.78097,9602,CLOSED,2024-12-28T13:38:22
11304,ABBV,2461.84794,595,PENDING,2024-12-28T13:38:23
11305,AAPL,1412.44391,7478,ALERT,2024-12-28T13:38:24
11306,MSFT,1367.83229,1513,ALERT,2024-12-28T13:38:25
11307,FTNT,45.74310,8913,ALERT,2024-12-28T13:38:26
11308,UNP,1894.49392,3685,ALERT,2024-12-28T13:38:27
11309,MDB,892.93409,573,CLOSED,2024-12-28T13:38:28
11310,GILD,499.32444,2627,ACTIVE,2024-12-28T13:38:29
11311,HMC,1623.59346,8296,ALERT,2024-12-28T13:38:30
11312,LMT,1446.68169,3865,NORMAL,2024-12-28T13:38:31
11313,ARKK,808.74830,842,PENDING,2024-12-28T13:38:32
11314,D,295.34718,6048,ALERT,2024-12-28T13:38:33
11315,COF,1229.69939,6574,ACTIVE,2024-12-28T13:38:34
11316,SMH,1530.73356,4930,PENDING,2024-12-28T13:38:35
11317,CSX,1918.66752,2198,ACTIVE,2024-12-28T13:38:36
11318,MPC,1319.04417,2115,ACTIVE,2024-12-28T13:38:37
11319,XLV,740.59788,115,ACTIVE,2024-12-28T13:38:38
11320,BOTZ,1485.29036,1421,PENDING,2024-12-28T13:38:39
11321,LUMN,773.34020,5661,ALERT,2024-12-28T13:38:40
11322,PFE,1595.87553,2679,PENDING,2024-12-28T13:38:41
11323,MS,1305.58874,439,NORMAL,2024-12-28T13:38:42
11324,ARKQ,189.91401,5930,NORMAL,2024-12-28T13:38:43
11325,BOTZ,292.06705,5475,PENDING,2024-12-28T13:38:44
11326,DIA,1238.06216,2872,NORMAL,2024-12-28T13:38:45
11327,SMH,162.29944,2796,ACTIVE,2024-12-28T13:38:46
11328,HUM,2014.76932,7429,CLOSED,2024-12-28T13:38:47
11329,ADBE,197.51552,9338,ACTIVE,2024-12-28T13:38:48
11330,HACK,974.45435,8691,ALERT,2024-12-28T13:38:49
11331,GS,1102.29574,6492,ACTIVE,2024-12-28T13:38:50
11332,LULU,12.65118,2358,PENDING,2024-12-28T13:38:51
11333,EOG,1884.80778,9758,CLOSED,2024-12-28T13:38:52
11334,IBM,555.85536,6879,PENDING,2024-12-28T13:38:53
11335,TXN,1054.10768,9378,ACTIVE,2024-12-28T13:38:54
11336,PNC,728.71004,1595,NORMAL,2024-12-28T13:38:55
11337,XLRE,1803.77530,2437,ALERT,2024-12-28T13:38:56
11338,BA,2025.61776,2520,PENDING,2024-12-28T13:38:57
11339,SCHW,329.69421,7666,NORMAL,2024-12-28T13:38:58
11340,HD,787.75204,2813,PENDING,2024-12-28T13:38:59
11341,BND,1796.30412,5656,ALERT,2024-12-28T13:39:00
11342,INTC,1730.65870,6407,ACTIVE,2024-12-28T13:39:01
11343,LUMN,35.98634,4664,CLOSED,2024-12-28T13:39:02
11344,GOOGL,328.33116,2988,PENDING,2024-12-28T13:39:03
11345,PNC,686.06877,2240,CLOSED,2024-12-28T13:39:04
11346,DDOG,670.40396,6566,CLOSED,2024-12-28T13:39:05
11347,MS,533.71559,7385,ACTIVE,2024-12-28T13:39:06
11348,GD,1560.78641,756,NORMAL,2024-12-28T13:39:07
11349,DOCU,1176.11762,7009,CLOSED,2024-12-28T13:39:08
11350,UPS,1619.40914,4002,CLOSED,2024-12-28T13:39:09
11351,AVGO,1970.77700,3693,PENDING,2024-12-28T13:39:10
11352,BLK,657.04260,1864,ALERT,2024-12-28T13:39:11
11353,DVN,2325.14637,1623,ALERT,2024-12-28T13:39:12
11354,JPM,1813.53881,6458,ACTIVE,2024-12-28T13:39:13
11355,LLY,750.46008,3521,ACTIVE,2024-12-28T13:39:14
11356,KLAC,966.43107,4953,NORMAL,2024-12-28T13:39:15
11357,TXN,910.80960,6507,ALERT,2024-12-28T13:39:16
11358,REGN,211.30819,2074,NORMAL,2024-12-28T13:39:17
11359,SO,2446.89882,866,NORMAL,2024-12-28T13:39:18
11360,CP,1447.63678,1051,PENDING,2024-12-28T13:39:19
11361,BLK,2066.19829,295,ALERT,2024-12-28T13:39:20
11362,FTNT,302.24132,3340,CLOSED,2024-12-28T13:39:21
11363,VOO,1964.52883,7188,CLOSED,2024-12-28T13:39:22
11364,AAL,1665.85532,5866,NORMAL,2024-12-28T13:39:23
11365,SO,311.86208,6481,NORMAL,2024-12-28T13:39:24
11366,DIS,374.45630,1403,PENDING,2024-12-28T13:39:25
11367,PSX,387.35736,2781,ACTIVE,2024-12-28T13:39:26
11368,TMUS,1994.04555,3040,ACTIVE,2024-12-28T13:39:27
11369,T,955.88478,7651,PENDING,2024-12-28T13:39:28
11370,CVS,1954.64089,4983,NORMAL,2024-12-28T13:39:29
11371,NEE,1482.17603,6304,PENDING,2024-12-28T13:39:30
11372,ARKF,70.74445,1482,PENDING,2024-12-28T13:39:31
11373,CMCSA,772.77520,5376,NORMAL,2024-12-28T13:39:32
11374,T,1597.37017,8731,ALERT,2024-12-28T13:39:33
11375,DISH,1942.25595,1988,PENDING,2024-12-28T13:39:34
11376,KO,1533.77887,5887,ALERT,2024-12-28T13:39:35
11377,ORCL,1593.05608,6012,ALERT,2024-12-28T13:39:36
11378,LOW,1193.47352,9542,PENDING,2024-12-28T13:39:37
11379,CNI,2245.01292,3562,PENDING,2024-12-28T13:39:38
11380,PFE,1249.25880,5686,ACTIVE,2024-12-28T13:39:39
11381,PANW,42.61295,2764,ALERT,2024-12-28T13:39:40
11382,DAL,1658.37915,8557,ACTIVE,2024-12-28T13:39:41
11383,DFS,963.32688,927,PENDING,2024-12-28T13:39:42
11384,TWTR,1346.41498,8050,CLOSED,2024-12-28T13:39:43
11385,NVDA,203.00095,7931,ALERT,2024-12-28T13:39:44
11386,XLP,974.58618,9274,NORMAL,2024-12-28T13:39:45
11387,LMT,11.08635,3053,CLOSED,2024-12-28T13:39:46
11388,AXP,1714.64153,5539,ACTIVE,2024-12-28T13:39:47
11389,INTC,1411.50330,4786,PENDING,2024-12-28T13:39:48
11390,ZS,325.12923,7645,PENDING,2024-12-28T13:39:49
11391,DAL,1651.84925,4041,NORMAL,2024-12-28T13:39:50
11392,DFS,1664.96395,7147,PENDING,2024-12-28T13:39:51
11393,CME,940.44799,9059,ALERT,2024-12-28T13:39:52
11394,XLY,968.77248,7705,NORMAL,2024-12-28T13:39:53
11395,XLU,657.01242,3584,NORMAL,2024-12-28T13:39:54
11396,TXN,1379.19577,1750,CLOSED,2024-12-28T13:39:55
11397,AMD,1191.24428,1778,ALERT,2024-12-28T13:39:56
11398,UAL,851.09823,2153,NORMAL,2024-12-28T13:39:57
11399,SMH,1428.53095,7972,PENDING,2024-12-28T13:39:58
11400,WEC,299.68776,7390,ALERT,2024-12-28T13:39:59
11401,MCO,1958.95049,7266,CLOSED,2024-12-28T13:40:00
11402,XLB,722.49648,3199,ALERT,2024-12-28T13:40:01
11403,QCOM,1885.27135,2886,ACTIVE,2024-12-28T13:40:02
11404,SBUX,760.94204,8566,CLOSED,2024-12-28T13:40:03
11405,DOCU,1484.72240,4695,ACTIVE,2024-12-28T13:40:04
11406,KO,1404.39616,7550,ALERT,2024-12-28T13:40:05
11407,VTI,2295.59202,1145,ALERT,2024-12-28T13:40:06
11408,OXY,2433.02712,6704,ACTIVE,2024-12-28T13:40:07
11409,MRVL,1955.50675,1828,CLOSED,2024-12-28T13:40:08
11410,NKE,1631.14911,2773,PENDING,2024-12-28T13:40:09
11411,COIN,448.29965,5433,CLOSED,2024-12-28T13:40:10
11412,CVS,962.85938,4994,PENDING,2024-12-28T13:40:11
11413,SPY,550.87641,8705,PENDING,2024-12-28T13:40:12
11414,ARKW,2405.40961,1511,CLOSED,2024-12-28T13:40:13
11415,MU,1879.68894,8565,PENDING,2024-12-28T13:40:14
11416,NOC,733.00870,4620,PENDING,2024-12-28T13:40:15
11417,ES,654.75131,5987,ACTIVE,2024-12-28T13:40:16
11418,ROKU,90.81480,7620,CLOSED,2024-12-28T13:40:17
11419,DIA,842.29737,3535,PENDING,2024-12-28T13:40:18
11420,CP,2448.33778,7035,PENDING,2024-12-28T13:40:19
11421,MPC,1174.55669,865,PENDING,2024-12-28T13:40:20
11422,UAL,537.15684,4411,CLOSED,2024-12-28T13:40:21
11423,SPLK,1818.58599,7270,ALERT,2024-12-28T13:40:22
11424,ZM,389.15008,5025,NORMAL,2024-12-28T13:40:23
11425,CP,2163.20002,4264,NORMAL,2024-12-28T13:40:24
11426,LRCX,1844.18482,2139,PENDING,2024-12-28T13:40:25
11427,XOM,1783.27869,2512,PENDING,2024-12-28T13:40:26
11428,PSX,1232.55998,2843,CLOSED,2024-12-28T13:40:27
11429,LOW,1812.63028,8187,PENDING,2024-12-28T13:40:28
11430,BA,1463.28188,5937,NORMAL,2024-12-28T13:40:29
11431,MS,2128.35068,837,ALERT,2024-12-28T13:40:30
11432,CDNS,1464.89533,7663,NORMAL,2024-12-28T13:40:31
11433,UNH,2461.54913,7618,ACTIVE,2024-12-28T13:40:32
11434,VZ,714.10043,175,NORMAL,2024-12-28T13:40:33
11435,DAL,1407.89745,5746,CLOSED,2024-12-28T13:40:34
11436,ARKK,1925.65210,6032,ACTIVE,2024-12-28T13:40:35
11437,GE,1045.89464,289,ACTIVE,2024-12-28T13:40:36
11438,V,1833.27376,1098,ACTIVE,2024-12-28T13:40:37
11439,NOC,840.64152,3821,ALERT,2024-12-28T13:40:38
11440,MOH,195.10543,2042,CLOSED,2024-12-28T13:40:39
11441,SNOW,1233.93537,2734,NORMAL,2024-12-28T13:40:40
11442,NIO,960.04104,3886,ACTIVE,2024-12-28T13:40:41
11443,DIA,1869.31688,2673,ALERT,2024-12-28T13:40:42
11444,DOCU,1224.74988,468,ACTIVE,2024-12-28T13:40:43
11445,ZM,1734.39395,2880,ALERT,2024-12-28T13:40:44
11446,LRCX,696.39547,6228,ALERT,2024-12-28T13:40:45
11447,AMZN,686.56895,3412,ACTIVE,2024-12-28T13:40:46
11448,XLY,416.16447,7283,PENDING,2024-12-28T13:40:47
11449,ORCL,864.12590,1023,PENDING,2024-12-28T13:40:48
11450,COF,29.95878,2401,PENDING,2024-12-28T13:40:49
11451,WEC,1707.06294,3154,PENDING,2024-12-28T13:40:50
11452,CNC,2072.26450,5277,PENDING,2024-12-28T13:40:51
11453,ROKU,1465.74433,8148,NORMAL,2024-12-28T13:40:52
11454,LOW,298.69247,8690,PENDING,2024-12-28T13:40:53
11455,MRVL,715.29694,4064,NORMAL,2024-12-28T13:40:54
11456,QCOM,2444.54804,5345,ALERT,2024-12-28T13:40:55
11457,F,951.84319,8770,CLOSED,2024-12-28T13:40:56
11458,PYPL,1299.85756,2430,PENDING,2024-12-28T13:40:57
11459,NVDA,2462.40883,472,PENDING,2024-12-28T13:40:58
11460,CVX,486.88956,9757,PENDING,2024-12-28T13:40:59
11461,LOW,848.59124,5381,NORMAL,2024-12-28T13:41:00
11462,UNP,763.91997,2829,NORMAL,2024-12-28T13:41:01
11463,GLD,565.46746,5417,ACTIVE,2024-12-28T13:41:02
11464,CRWD,2390.15918,4551,CLOSED,2024-12-28T13:41:03
11465,TWTR,1675.14216,7159,PENDING,2024-12-28T13:41:04
11466,CME,869.66190,2587,NORMAL,2024-12-28T13:41:05
11467,HMC,1596.87685,1828,ACTIVE,2024-12-28T13:41:06
11468,UPS,166.92285,9559,PENDING,2024-12-28T13:41:07
11469,SCHW,1689.44773,468,NORMAL,2024-12-28T13:41:08
11470,LRCX,1268.42475,6491,ACTIVE,2024-12-28T13:41:09
11471,NOC,164.63475,6943,CLOSED,2024-12-28T13:41:10
11472,XEL,1164.73557,2337,CLOSED,2024-12-28T13:41:11
11473,NVDA,1026.73507,4143,ALERT,2024-12-28T13:41:12
11474,XPEV,109.47673,1666,CLOSED,2024-12-28T13:41:13
11475,QCOM,2209.48881,2031,CLOSED,2024-12-28T13:41:14
11476,XLP,576.07925,1329,ACTIVE,2024-12-28T13:41:15
11477,SO,647.27892,1628,ACTIVE,2024-12-28T13:41:16
11478,MA,2013.50729,6163,NORMAL,2024-12-28T13:41:17
11479,ARKQ,1190.98178,665,NORMAL,2024-12-28T13:41:18
11480,BMY,851.47231,8351,NORMAL,2024-12-28T13:41:19
11481,AAL,1111.10390,1222,PENDING,2024-12-28T13:41:20
11482,UNH,194.25669,6896,PENDING,2024-12-28T13:41:21
11483,SLB,1183.91239,2108,PENDING,2024-12-28T13:41:22
11484,SQ,95.03198,5062,PENDING,2024-12-28T13:41:23
11485,SQ,1310.96474,8467,CLOSED,2024-12-28T13:41:24
11486,HUM,328.78780,8334,ACTIVE,2024-12-28T13:41:25
11487,CVX,661.11416,2585,CLOSED,2024-12-28T13:41:26
11488,CVX,792.11716,6244,ALERT,2024-12-28T13:41:27
11489,HMC,1905.78552,5063,ALERT,2024-12-28T13:41:28
11490,XLRE,232.70690,3181,ALERT,2024-12-28T13:41:29
11491,EQIX,2317.75708,7475,NORMAL,2024-12-28T13:41:30
11492,PYPL,117.19908,716,NORMAL,2024-12-28T13:41:31
11493,VWO,867.56137,6659,ACTIVE,2024-12-28T13:41:32
11494,XLNX,2092.65594,8703,NORMAL,2024-12-28T13:41:33
11495,NET,632.99699,9004,ACTIVE,2024-12-28T13:41:34
11496,UNP,883.11935,4479,PENDING,2024-12-28T13:41:35
11497,DASH,33.70000,9679,CLOSED,2024-12-28T13:41:36
11498,LCID,672.68197,8328,ACTIVE,2024-12-28T13:41:37
11499,UPS,1111.74911,637,NORMAL,2024-12-28T13:41:38
11500,DIA,1787.33547,6903,ACTIVE,2024-12-28T13:41:39
11501,CDNS,452.42517,2714,NORMAL,2024-12-28T13:41:40
11502,ADI,1191.63443,3348,ACTIVE,2024-12-28T13:41:41
11503,ARKF,1913.36850,9342,CLOSED,2024-12-28T13:41:42
11504,T,1579.42992,5197,PENDING,2024-12-28T13:41:43
11505,ELV,1231.51399,3077,CLOSED,2024-12-28T13:41:44
11506,CDNS,376.91649,4201,ACTIVE,2024-12-28T13:41:45
11507,SLV,2312.98661,8704,PENDING,2024-12-28T13:41:46
11508,WFC,1465.98755,560,ACTIVE,2024-12-28T13:41:47
11509,PFE,2372.32739,173,PENDING,2024-12-28T13:41:48
11510,SPGI,480.48117,8732,NORMAL,2024-12-28T13:41:49
11511,ARKK,1436.54000,2046,ACTIVE,2024-12-28T13:41:50
11512,IBM,1875.73706,9888,ACTIVE,2024-12-28T13:41:51
11513,CRWD,2237.11408,3932,CLOSED,2024-12-28T13:41:52
11514,CMG,3.07366,2488,PENDING,2024-12-28T13:41:53
11515,SPY,1823.93109,3139,ALERT,2024-12-28T13:41:54
11516,COP,1132.03506,256,ACTIVE,2024-12-28T13:41:55
11517,QCOM,1232.18055,4382,CLOSED,2024-12-28T13:41:56
11518,QQQ,414.55704,1521,CLOSED,2024-12-28T13:41:57
11519,WFC,2014.35704,5478,CLOSED,2024-12-28T13:41:58
11520,ZM,612.49224,5282,NORMAL,2024-12-28T13:41:59
11521,UAL,1112.79735,3819,CLOSED,2024-12-28T13:42:00
11522,SMH,800.31404,1044,ALERT,2024-12-28T13:42:01
11523,NOW,224.69628,6903,PENDING,2024-12-28T13:42:02
11524,QCOM,1809.14913,6344,ACTIVE,2024-12-28T13:42:03
11525,VRTX,893.83236,2480,ACTIVE,2024-12-28T13:42:04
11526,HUM,1033.50802,7671,ACTIVE,2024-12-28T13:42:05
11527,AWK,1184.91216,6469,ACTIVE,2024-12-28T13:42:06
11528,ORCL,1940.83309,2793,ALERT,2024-12-28T13:42:07
11529,NIO,1533.24472,7466,ACTIVE,2024-12-28T13:42:08
11530,XLB,707.87362,9900,PENDING,2024-12-28T13:42:09
11531,MCO,774.65954,1199,NORMAL,2024-12-28T13:42:10
11532,MMM,1633.65859,2180,ALERT,2024-12-28T13:42:11
11533,FANG,373.07584,7144,CLOSED,2024-12-28T13:42:12
11534,ARKK,532.04567,5510,NORMAL,2024-12-28T13:42:13
11535,DAL,894.94732,9491,ACTIVE,2024-12-28T13:42:14
11536,WEC,980.18350,2804,PENDING,2024-12-28T13:42:15
11537,ARKK,1931.23401,4096,NORMAL,2024-12-28T13:42:16
11538,PYPL,1578.70778,2769,ACTIVE,2024-12-28T13:42:17
11539,ARKW,657.54605,9575,CLOSED,2024-12-28T13:42:18
11540,NIO,1576.15931,2813,ACTIVE,2024-12-28T13:42:19
11541,CAT,2158.20862,1163,PENDING,2024-12-28T13:42:20
11542,HUBS,495.75489,3653,PENDING,2024-12-28T13:42:21
11543,SHOP,152.15056,9013,NORMAL,2024-12-28T13:42:22
11544,CP,1747.23573,9607,ALERT,2024-12-28T13:42:23
11545,TLT,38.41998,1823,ALERT,2024-12-28T13:42:24
11546,V,1407.85370,6218,PENDING,2024-12-28T13:42:25
11547,HD,980.03467,8742,ALERT,2024-12-28T13:42:26
11548,TSM,779.84694,5647,CLOSED,2024-12-28T13:42:27
11549,DASH,2218.19770,9015,NORMAL,2024-12-28T13:42:28
11550,VEA,1861.33699,8918,ALERT,2024-12-28T13:42:29
11551,SPY,1029.29376,742,NORMAL,2024-12-28T13:42:30
11552,HON,1829.50615,7789,NORMAL,2024-12-28T13:42:31
11553,QQQ,875.38472,2781,NORMAL,2024-12-28T13:42:32
11554,NOC,96.50904,2362,ALERT,2024-12-28T13:42:33
11555,EOG,646.05304,836,ACTIVE,2024-12-28T13:42:34
11556,TXN,103.24292,9966,CLOSED,2024-12-28T13:42:35
11557,WMT,1653.32704,4373,ACTIVE,2024-12-28T13:42:36
11558,YUM,2483.15172,2390,ACTIVE,2024-12-28T13:42:37
11559,VTI,498.36636,6867,ACTIVE,2024-12-28T13:42:38
11560,VEA,2147.89078,5709,NORMAL,2024-12-28T13:42:39
11561,ICE,1709.20804,4023,ALERT,2024-12-28T13:42:40
11562,MRK,336.02487,3792,CLOSED,2024-12-28T13:42:41
11563,CAT,407.43080,1711,PENDING,2024-12-28T13:42:42
11564,HMC,473.95197,1161,PENDING,2024-12-28T13:42:43
11565,BKR,1696.13292,4895,NORMAL,2024-12-28T13:42:44
11566,AEP,189.63706,8277,ALERT,2024-12-28T13:42:45
11567,IBM,495.12743,7135,PENDING,2024-12-28T13:42:46
11568,AXP,2378.76414,7342,ALERT,2024-12-28T13:42:47
11569,TSLA,1888.19065,6291,NORMAL,2024-12-28T13:42:48
11570,META,2035.59399,2435,PENDING,2024-12-28T13:42:49
11571,VWO,1808.90660,7469,ACTIVE,2024-12-28T13:42:50
11572,BOTZ,1242.99923,821,ACTIVE,2024-12-28T13:42:51
11573,UNP,777.30392,6130,ACTIVE,2024-12-28T13:42:52
11574,IBM,1552.19112,3488,CLOSED,2024-12-28T13:42:53
11575,CP,1379.82810,6088,CLOSED,2024-12-28T13:42:54
11576,COIN,591.08130,7746,ACTIVE,2024-12-28T13:42:55
11577,CVS,1583.48759,5620,CLOSED,2024-12-28T13:42:56
11578,HUM,2376.34999,2494,NORMAL,2024-12-28T13:42:57
11579,ELV,2019.05645,9680,NORMAL,2024-12-28T13:42:58
11580,ARKG,892.77203,1273,ACTIVE,2024-12-28T13:42:59
11581,ARKQ,484.86556,3366,CLOSED,2024-12-28T13:43:00
11582,AMT,107.94416,2519,PENDING,2024-12-28T13:43:01
11583,AMGN,537.29981,677,NORMAL,2024-12-28T13:43:02
11584,SNAP,1329.27377,7101,NORMAL,2024-12-28T13:43:03
11585,ARKK,634.70250,4254,ACTIVE,2024-12-28T13:43:04
11586,PG,1000.38046,8171,PENDING,2024-12-28T13:43:05
11587,TEAM,2200.87030,8352,ALERT,2024-12-28T13:43:06
11588,F,1834.57565,2097,PENDING,2024-12-28T13:43:07
11589,GD,464.40767,4125,PENDING,2024-12-28T13:43:08
11590,COIN,1383.99148,4657,CLOSED,2024-12-28T13:43:09
11591,DAL,977.34847,2816,CLOSED,2024-12-28T13:43:10
11592,ZM,976.20749,9898,ACTIVE,2024-12-28T13:43:11
11593,EOG,2365.95800,3495,ACTIVE,2024-12-28T13:43:12
11594,XOM,1714.37585,6264,PENDING,2024-12-28T13:43:13
11595,GS,73.23148,570,ACTIVE,2024-12-28T13:43:14
11596,PSX,2487.40376,1151,NORMAL,2024-12-28T13:43:15
11597,ADI,712.47047,504,PENDING,2024-12-28T13:43:16
11598,DVN,1267.03749,1535,NORMAL,2024-12-28T13:43:17
11599,HD,250.26956,1569,ALERT,2024-12-28T13:43:18
11600,AMGN,2039.11014,8338,NORMAL,2024-12-28T13:43:19
11601,XLNX,1405.86474,1683,PENDING,2024-12-28T13:43:20
11602,HACK,2187.07768,9153,ACTIVE,2024-12-28T13:43:21
11603,SPY,1608.42826,5911,NORMAL,2024-12-28T13:43:22
11604,DIS,1267.87829,689,NORMAL,2024-12-28T13:43:23
11605,AWK,2350.09500,9799,ACTIVE,2024-12-28T13:43:24
11606,SQ,161.04172,4359,ACTIVE,2024-12-28T13:43:25
11607,LULU,38.73776,274,CLOSED,2024-12-28T13:43:26
11608,COST,2337.60241,1940,ACTIVE,2024-12-28T13:43:27
11609,BOTZ,716.83623,1491,NORMAL,2024-12-28T13:43:28
11610,COIN,819.76187,3440,ACTIVE,2024-12-28T13:43:29
11611,AEP,567.96780,3404,CLOSED,2024-12-28T13:43:30
11612,CP,1105.10180,8287,ALERT,2024-12-28T13:43:31
11613,UPS,1066.67896,2982,ACTIVE,2024-12-28T13:43:32
11614,MMM,2088.65680,9399,ALERT,2024-12-28T13:43:33
11615,LMT,1274.74788,2170,NORMAL,2024-12-28T13:43:34
11616,VWO,2254.65582,8792,CLOSED,2024-12-28T13:43:35
11617,IBM,1145.19145,7954,ALERT,2024-12-28T13:43:36
11618,SPY,479.11871,6693,PENDING,2024-12-28T13:43:37
11619,TEAM,1357.23419,1515,NORMAL,2024-12-28T13:43:38
11620,LUMN,52.10226,9498,ACTIVE,2024-12-28T13:43:39
11621,PNC,22.65523,3270,PENDING,2024-12-28T13:43:40
11622,TMUS,1831.59932,2065,ACTIVE,2024-12-28T13:43:41
11623,MOH,1449.88912,707,ACTIVE,2024-12-28T13:43:42
11624,IBM,1570.23339,2473,PENDING,2024-12-28T13:43:43
11625,TLT,599.90607,7794,ALERT,2024-12-28T13:43:44
11626,SNAP,298.79921,8538,CLOSED,2024-12-28T13:43:45
11627,TSM,1667.84428,6393,CLOSED,2024-12-28T13:43:46
11628,OXY,749.97119,3180,PENDING,2024-12-28T13:43:47
11629,SHOP,1598.31875,7961,ALERT,2024-12-28T13:43:48
11630,UNG,250.52863,9122,ALERT,2024-12-28T13:43:49
11631,GOOGL,2196.64763,8486,ALERT,2024-12-28T13:43:50
11632,CHTR,2122.07779,6054,PENDING,2024-12-28T13:43:51
11633,CRM,2345.19697,715,ACTIVE,2024-12-28T13:43:52
11634,XLY,2295.70392,6795,CLOSED,2024-12-28T13:43:53
11635,CDNS,2178.30516,618,CLOSED,2024-12-28T13:43:54
11636,MA,1482.87888,7129,NORMAL,2024-12-28T13:43:55
11637,CME,2456.14138,4910,PENDING,2024-12-28T13:43:56
11638,PLTR,81.38084,5944,ACTIVE,2024-12-28T13:43:57
11639,SBAC,722.93381,2230,CLOSED,2024-12-28T13:43:58
11640,INTC,2355.47646,1477,NORMAL,2024-12-28T13:43:59
11641,RIVN,148.06962,6431,PENDING,2024-12-28T13:44:00
11642,ARKK,870.61381,4234,ACTIVE,2024-12-28T13:44:01
11643,ARKF,2099.68347,2617,NORMAL,2024-12-28T13:44:02
11644,MRNA,602.49385,4301,ALERT,2024-12-28T13:44:03
11645,VLO,1873.18018,5335,ALERT,2024-12-28T13:44:04
11646,SCHW,2183.55609,6512,CLOSED,2024-12-28T13:44:05
11647,TSLA,1115.59833,6233,ALERT,2024-12-28T13:44:06
11648,UNH,1739.13596,8268,PENDING,2024-12-28T13:44:07
11649,ABBV,2451.83164,4885,ALERT,2024-12-28T13:44:08
11650,BOTZ,864.25288,1750,ALERT,2024-12-28T13:44:09
11651,MRK,1824.62694,3836,CLOSED,2024-12-28T13:44:10
11652,LRCX,765.87709,629,ALERT,2024-12-28T13:44:11
11653,XEL,1314.10852,2613,ALERT,2024-12-28T13:44:12
11654,SNOW,2432.00435,7125,NORMAL,2024-12-28T13:44:13
11655,NKE,2303.65962,6233,ACTIVE,2024-12-28T13:44:14
11656,CAT,982.12699,3571,NORMAL,2024-12-28T13:44:15
11657,GD,410.03099,5008,PENDING,2024-12-28T13:44:16
11658,GM,442.96939,2303,PENDING,2024-12-28T13:44:17
11659,MCO,2274.91280,935,NORMAL,2024-12-28T13:44:18
11660,GILD,93.16945,1270,ACTIVE,2024-12-28T13:44:19
11661,VOO,515.76891,5870,CLOSED,2024-12-28T13:44:20
11662,NKE,2004.14875,4004,CLOSED,2024-12-28T13:44:21
11663,DASH,1069.08375,293,CLOSED,2024-12-28T13:44:22
11664,COIN,1115.57854,3995,ACTIVE,2024-12-28T13:44:23
11665,WMT,412.10535,9527,NORMAL,2024-12-28T13:44:24
11666,QCOM,503.47484,7887,ALERT,2024-12-28T13:44:25
